sample_id,year,sequence,collection_type,treatment_status,boat_hatchery,port_landed,collection_lat,collection_long,agency_id,collection_date,species,run,stock,sent_on,sent_to,adipose_fin,fl_mm,weight_kg,egg_status,avg_egg_diam_mm,stdev_egg_diam_mm,avg_num_eggs,avg_sample_mass_g,avg_egg_TPP,pct_TPP,avg_egg_TMP,pct_TMP,avg_egg_TH,pct_TH,avg_total_egg_thi_nmol_g,avg_total_thi_per_egg_nmol,egg_thi_status,new_status,avg_liver_thi,avg_muscle_thi,avg_blood_thi,lipid_id,lipid_percent,fatmeter_1,fatmeter_2,fatmeter_3,fatmeter_4,fatmeter_avg,cwt,brood_year,stock_id,release_site,release_date,origin,notes,"QC by","Date of QC"
THIFEH22-FR-30,2022,7,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,11/4/2022,chinook,fall,ccv,12/7/2022,"SUNY ",present,945,7,M,8.25,0.25,NA,1.36,1.74,14.27,0.88,7.23,9.58,78.49,12.20,NA,high,"unlikely impacted",NA,NA,NA,28039,11.6,0.7,0.8,1,0.7,0.8,NA,NA,NA,NA,NA,NA,,ME,01/06/2023
THIFEH22-SH-01,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,absent,585,2.5,M,4.83,0.16,NA,1.16,1.47,14.27,0.79,7.72,8.02,78.02,10.30,NA,high,"unlikely impacted",NA,NA,NA,25402,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"one otolith *ALL SH AT FEH HAD PARASITES IN GILLS*",ME,12/21/2022
THIFEH22-SH-02,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,present,490,1.5,M,4.83,0.27,NA,1.17,1.50,13.15,0.79,6.95,9.10,79.89,11.40,NA,high,"unlikely impacted",NA,NA,NA,25403,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,12/21/2022
THIFEH22-SH-03,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,absent,453,1,M,4.52,0.2,NA,1.45,0.51,5.61,0.60,6.62,7.91,87.77,9.00,NA,high,"unlikely impacted",NA,NA,NA,25404,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"one eye",ME,12/21/2022
THIFEH22-SH-04,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,absent,454,1,M,4.42,0.15,NA,1.29,1.54,17.89,0.96,11.18,6.09,70.93,8.60,NA,high,"unlikely impacted",NA,NA,NA,25405,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"one eye; over ripe- not spawned",ME,12/21/2022
THIFEH22-SH-05,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,absent,481,1,M,4.3,0.18,NA,1.5,1.06,12.05,0.80,9.15,6.93,78.80,8.80,NA,high,"unlikely impacted",NA,NA,NA,25406,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"QC: correct FL was 481 not 435",ME,12/21/2022
THIFEH22-SH-06,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,absent,435,1,M,4.23,0.17,NA,1.39,1.23,13.44,0.76,8.31,7.19,78.25,9.20,NA,high,"unlikely impacted",NA,NA,NA,25407,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,12/21/2022
THIFEH22-SH-07,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,present,460,1,M,4.35,0.17,NA,1.49,0.97,9.74,0.58,5.84,8.38,84.43,9.90,NA,high,"unlikely impacted",NA,NA,NA,25408,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,12/21/2022
THIFEH22-SH-08,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,present,498,1.5,M,5.71,0.07,NA,1.24,2.47,33.35,1.25,16.86,3.69,49.79,7.40,NA,intermediate,"likely impacted",NA,NA,NA,25409,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"over ripe- not spawned",ME,12/21/2022
THIFEH22-SH-09,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,absent,461,1,M,4.74,0.18,NA,1.2,2.04,13.41,0.76,4.99,12.39,81.60,15.20,NA,high,"unlikely impacted",NA,NA,NA,25410,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"one otolith",ME,12/21/2022
THIFEH22-SH-10,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,absent,455,1,M,4.73,0.24,NA,1.45,1.72,18.63,0.75,8.05,6.79,73.32,9.30,NA,high,"unlikely impacted",NA,NA,NA,25411,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,12/21/2022
THIFEH22-SH-11,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,absent,481,1.5,M,5.09,0.22,NA,1.29,2.11,18.90,0.41,3.71,8.64,77.39,11.20,NA,high,"unlikely impacted",NA,NA,NA,25412,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,12/21/2022
THIFEH22-SH-12,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,absent,475,1.5,M,4.62,0.16,NA,1.35,2.60,15.23,0.38,2.20,14.10,82.57,17.10,NA,high,"unlikely impacted",NA,NA,NA,25413,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,12/21/2022
THIFEH22-SH-13,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,absent,465,1,M,4.55,0.2,NA,1.35,1.94,11.32,0.58,3.40,14.63,85.28,17.20,NA,high,"unlikely impacted",NA,NA,NA,25414,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"only one eye",ME,12/21/2022
THIFEH22-SH-14,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,absent,430,1,M,4.3,0.13,NA,1.37,1.66,16.82,0.72,7.32,7.47,75.86,9.80,NA,high,"unlikely impacted",NA,NA,NA,25415,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"closer to 0.5 kg",ME,12/21/2022
THIFEH22-SH-15,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,absent,412,1,M,4.48,0.12,NA,1.46,1.30,13.97,0.71,7.67,7.29,78.36,9.30,NA,high,"unlikely impacted",NA,NA,NA,25416,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,12/21/2022
THIFEH22-SH-16,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,NA,NA,NA,M,4.67,0.25,NA,1.53,1.75,29.13,0.60,9.89,3.67,60.97,6.00,NA,low,impacted,NA,NA,NA,25417,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-30 had only eggs taken",ME,12/21/2022
THIFEH22-SH-17,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,NA,NA,NA,M,4.73,0.15,NA,1.41,2.12,13.11,0.79,4.92,13.24,81.97,16.10,NA,high,"unlikely impacted",NA,NA,NA,25418,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,12/21/2022
THIFEH22-SH-18,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,NA,NA,NA,M,4.64,0.14,NA,1.67,1.75,16.78,0.63,6.02,8.06,77.20,10.40,NA,high,"unlikely impacted",NA,NA,NA,25419,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"over ripe- not spawned",ME,12/21/2022
THIFEH22-SH-19,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,NA,NA,NA,M,4.56,0.15,NA,1.21,2.03,17.45,1.04,8.96,8.54,73.58,11.60,NA,high,"unlikely impacted",NA,NA,NA,25420,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,12/21/2022
THIFEH22-SH-20,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,NA,NA,NA,M,4.26,0.19,NA,1.81,2.09,17.77,1.05,8.93,8.60,73.30,11.70,NA,high,"unlikely impacted",NA,NA,NA,25421,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,12/21/2022
THIFEH22-SH-21,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,NA,NA,NA,M,4.88,0.21,NA,1.27,2.66,17.63,0.92,6.07,11.53,76.30,15.10,NA,high,"unlikely impacted",NA,NA,NA,25422,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,12/21/2022
THIFEH22-SH-22,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,NA,NA,NA,M,4.58,0.18,NA,1.77,2.05,20.05,0.71,6.94,7.47,73.02,10.20,NA,high,"unlikely impacted",NA,NA,NA,25423,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,12/21/2022
THIFEH22-SH-23,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,NA,NA,NA,M,4.43,0.13,NA,1.31,2.89,16.16,0.93,5.19,14.08,78.65,17.90,NA,high,"unlikely impacted",NA,NA,NA,25424,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,12/21/2022
THIFEH22-SH-24,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,NA,NA,NA,M,4.57,0.09,NA,1.21,2.29,26.91,0.52,6.16,5.70,66.93,8.50,NA,high,"unlikely impacted",NA,NA,NA,25425,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,12/21/2022
THIFEH22-SH-25,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,NA,NA,NA,M,4.62,0.15,NA,1.39,1.09,9.68,0.76,6.78,9.40,83.54,11.20,NA,high,"unlikely impacted",NA,NA,NA,25426,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,12/21/2022
THIFEH22-SH-26,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,NA,NA,NA,M,4.58,0.14,NA,1.35,2.37,15.28,0.88,5.67,12.26,79.05,15.50,NA,high,"unlikely impacted",NA,NA,NA,25427,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,12/21/2022
THIFEH22-SH-27,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,NA,NA,NA,M,5.2,0.1,NA,1.7,1.55,29.76,0.42,8.16,3.23,62.08,5.20,NA,"critically low","severely impacted",NA,NA,NA,25428,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,12/21/2022
THIFEH22-SH-28,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,NA,NA,NA,M,4.74,0.14,NA,1.58,1.25,12.11,0.67,6.48,8.40,81.41,10.30,NA,high,"unlikely impacted",NA,NA,NA,25429,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,12/21/2022
THIFEH22-SH-29,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,NA,NA,NA,M,4.17,0.13,NA,1.78,0.89,11.74,0.45,5.88,6.26,82.38,7.60,NA,intermediate,"likely impacted",NA,NA,NA,25430,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,ME,12/21/2022
THIFEH22-SH-30,2022,4,hatchery,NA,"feather river",oroville,39.518185,-121.553123,NA,2/2/2022,steelhead,steelhead,ccv,7/18/2022,SUNY,NA,NA,NA,M,4.48,0.14,NA,1.53,1.00,8.63,0.56,4.80,10.02,86.57,11.60,NA,high,"unlikely impacted",NA,NA,NA,25431,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"over ripe- not spawned",ME,12/21/2022
THIFEH22-SR-01,2022,3,hatchery,saline,"feather river",oroville,39.518185,-121.553123,NA,9/23/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,770,4,M,6.94,0.14,NA,1.62,1.71,20.29,0.52,6.14,6.19,73.57,8.40,NA,high,"unlikely impacted",1.3,5.6,,26810,13.4,0.8,0.7,0.7,0.6,0.7,061976,2018,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",04/22/2019,"feather river",,ME,01/05/2023
THIFEH22-SR-02,2022,3,hatchery,saline,"feather river",oroville,39.518185,-121.553123,NA,9/23/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,790,4,M,7.12,0.23,NA,1.44,1.14,36.68,0.31,9.90,1.67,53.42,3.10,NA,low,impacted,0.5,2.5,,26811,11.4,0.5,0.6,0.5,0.6,0.6,062044,2019,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",04/07/2020,"feather river",,ME,01/05/2023
THIFEH22-SR-03,2022,3,hatchery,saline,"feather river",oroville,39.518185,-121.553123,NA,9/23/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,850,4,M,7.27,0.09,NA,1.32,1.64,18.02,0.52,5.67,6.94,76.31,9.10,NA,high,"unlikely impacted",0.9,5.7,,26812,12.4,0.6,0.6,0.6,0.5,0.6,061972,2018,"6FCSAFEA FRFH","Feather at Live Oak",03/13/2019,"feather river",,ME,01/05/2023
THIFEH22-SR-04,2022,3,hatchery,saline,"feather river",oroville,39.518185,-121.553123,NA,9/23/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,828,4.5,M,7.2,0.25,NA,1.17,1.99,14.08,0.62,4.40,11.55,81.52,14.20,NA,high,"unlikely impacted",1.4,5.6,,26813,10.8,0.5,0.5,0.5,0.8,0.6,061974,2018,"6FCSAFEA FRFH","Feather at Gridley",04/05/2019,"feather river",,ME,01/05/2023
THIFEH22-SR-05,2022,3,hatchery,saline,"feather river",oroville,39.518185,-121.553123,NA,9/23/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,915,5.5,M,7.33,0.19,NA,1.25,1.21,19.42,0.51,8.29,4.49,72.28,6.20,NA,intermediate,"likely impacted",0.6,4.1,,26814,13.2,0.6,0.6,0.5,0.5,0.6,061974,2018,"6FCSAFEA FRFH","Feather at Gridley",04/05/2019,"feather river",,ME,01/05/2023
THIFEH22-SR-06,2022,3,hatchery,saline,"feather river",oroville,39.518185,-121.553123,NA,9/23/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,879,5,M,7.7,0.29,NA,1.53,1.76,7.56,0.83,3.57,20.66,88.88,23.20,NA,high,"unlikely impacted",0.6,10.3,,26815,12.5,0.6,0.5,0.6,0.5,0.6,061975,2018,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",04/05/2019,"feather river",,ME,01/05/2023
THIFEH22-SR-07,2022,3,hatchery,saline,"feather river",oroville,39.518185,-121.553123,NA,9/23/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,900,5,M,7.29,0.19,NA,1.36,1.48,51.51,0.39,13.76,0.99,34.73,2.90,NA,low,impacted,0.8,2,,26816,12.5,0.9,0.7,1.1,0.6,0.8,061974,2018,"6FCSAFEA FRFH","Feather at Gridley",04/05/2019,"feather river",,ME,01/05/2023
THIFEH22-SR-08,2022,3,hatchery,saline,"feather river",oroville,39.518185,-121.553123,NA,9/23/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,780,4,M,7.54,0.17,NA,1.53,1.81,46.24,0.42,10.85,1.68,42.91,3.90,NA,low,impacted,0.6,4.1,,26817,12.3,0.5,0.5,0.5,0.5,0.5,061976,2018,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",04/22/2019,"feather river",,ME,01/05/2023
THIFEH22-SR-09,2022,3,hatchery,saline,"feather river",oroville,39.518185,-121.553123,NA,9/23/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,835,4,M,6.82,0.19,NA,1.44,0.98,20.50,0.35,7.24,3.46,72.26,4.80,NA,low,impacted,1.1,3.5,,26818,12.2,0.6,0.6,0.6,0.5,0.6,061976,2018,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",04/22/2019,"feather river",,ME,01/05/2023
THIFEH22-SR-10,2022,3,hatchery,saline,"feather river",oroville,39.518185,-121.553123,NA,9/23/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,820,5,M,7.17,0.2,NA,1.51,1.20,32.26,0.50,13.41,2.02,54.33,3.70,NA,low,impacted,0.7,3.1,,26819,11.6,0.5,0.5,0.5,0.5,0.5,062044,2019,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",04/07/2020,"feather river",,ME,01/05/2023
THIFEH22-SR-101,2022,NA,hatchery,thiamine,"feather river",oroville,39.518185,-121.553123,NA,9/26/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,760,4,M,,,NA,1.45,NA,NA,NA,NA,NA,NA,28.40,NA,high,"unlikely impacted",2.8,15.7,,,NA,0.7,0.7,0.6,0.6,0.7,062044,2019,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",04/07/2020,"feather river",,ME,01/05/2023
THIFEH22-SR-102,2022,NA,hatchery,thiamine,"feather river",oroville,39.518185,-121.553123,NA,9/26/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,970,6,M,,,NA,1.47,NA,NA,NA,NA,NA,NA,25.80,NA,high,"unlikely impacted",3.1,12.6,,,NA,1.2,0.7,0.6,0.5,0.8,NA,NA,NA,NA,NA,NA,,ME,01/05/2023
THIFEH22-SR-103,2022,NA,hatchery,thiamine,"feather river",oroville,39.518185,-121.553123,NA,9/26/2022,chinook,spring,ccv,10/4/2022,"SUNY ",present,815,4,M,,,NA,1.66,NA,NA,NA,NA,NA,NA,26.50,NA,high,"unlikely impacted",1.2,12.4,,,NA,0.6,0.6,0.7,0.6,0.6,060502,2019,"6FCSAFEA FRFH","Feather at Gridley",04/07/2020,"feather river",,ME,01/05/2023
THIFEH22-SR-104,2022,NA,hatchery,thiamine,"feather river",oroville,39.518185,-121.553123,NA,9/26/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,795,4,M,,,NA,1.34,NA,NA,NA,NA,NA,NA,51.20,NA,high,"unlikely impacted",1.2,18.7,,,NA,0.7,0.7,0.7,0.6,0.7,062043,2019,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",03/17/2020,"feather river",,ME,01/05/2023
THIFEH22-SR-105,2022,NA,hatchery,thiamine,"feather river",oroville,39.518185,-121.553123,NA,9/26/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,735,4,M,,,NA,1.43,NA,NA,NA,NA,NA,NA,31.90,NA,high,"unlikely impacted",4.2,12.5,,,NA,0.8,0.8,0.7,0.6,0.7,062044,2019,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",04/07/2020,"feather river",,ME,01/05/2023
THIFEH22-SR-106,2022,NA,hatchery,thiamine,"feather river",oroville,39.518185,-121.553123,NA,9/26/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,865,5,M,,,NA,1.62,NA,NA,NA,NA,NA,NA,30.10,NA,high,"unlikely impacted",0.8,12,,,NA,0.7,0.7,0.7,0.6,0.7,061976,2018,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",04/22/2019,"feather river",,ME,01/05/2023
THIFEH22-SR-107,2022,NA,hatchery,thiamine,"feather river",oroville,39.518185,-121.553123,NA,9/26/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,795,4,M,,,NA,1.32,NA,NA,NA,NA,NA,NA,29.90,NA,high,"unlikely impacted",1.2,18,,,NA,0.7,0.7,0.7,0.6,0.7,060503,2019,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",04/07/2020,"feather river",,ME,01/05/2023
THIFEH22-SR-108,2022,NA,hatchery,thiamine,"feather river",oroville,39.518185,-121.553123,NA,9/26/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,834,4,M,,,NA,1.58,NA,NA,NA,NA,NA,NA,16.40,NA,high,"unlikely impacted",1.1,7.4,,,NA,0.8,0.7,0.7,0.6,0.7,NA,NA,NA,NA,NA,NA,,ME,01/05/2023
THIFEH22-SR-109,2022,NA,hatchery,thiamine,"feather river",oroville,39.518185,-121.553123,NA,9/26/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,840,4,M,,,NA,1.52,NA,NA,NA,NA,NA,NA,21.40,NA,high,"unlikely impacted",1.1,15.4,,,NA,0.9,0.8,0.7,0.6,0.8,061975,2018,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",04/05/2019,"feather river",,ME,01/05/2023
THIFEH22-SR-11,2022,3,hatchery,saline,"feather river",oroville,39.518185,-121.553123,NA,9/23/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,690,3,M,7.17,0.1,NA,1.57,0.94,9.51,0.37,3.72,8.57,86.77,9.90,NA,high,"unlikely impacted",0.6,9.2,,26820,12.8,0.7,0.9,0.9,0.8,0.9,061972,2018,"6FCSAFEA FRFH","Feather at Live Oak",03/13/2019,"feather river",,ME,01/05/2023
THIFEH22-SR-110,2022,NA,hatchery,thiamine,"feather river",oroville,39.518185,-121.553123,NA,9/26/2022,chinook,spring,ccv,10/4/2022,"SUNY ",present,825,5,M,,,NA,1.26,NA,NA,NA,NA,NA,NA,41.20,NA,high,"unlikely impacted",0.9,16.1,,,NA,0.7,0.7,0.6,0.7,0.7,061975,2018,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",04/05/2019,"feather river",,ME,01/05/2023
THIFEH22-SR-111,2022,NA,hatchery,thiamine,"feather river",oroville,39.518185,-121.553123,NA,9/26/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,915,5,M,,,NA,1.4,NA,NA,NA,NA,NA,NA,51.50,NA,high,"unlikely impacted",1.2,21.2,,,NA,0.7,0.7,0.7,0.6,0.7,061975,2018,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",04/05/2019,"feather river",,ME,01/05/2023
THIFEH22-SR-112,2022,NA,hatchery,thiamine,"feather river",oroville,39.518185,-121.553123,NA,9/26/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,715,3,M,,,NA,1.29,NA,NA,NA,NA,NA,NA,39.30,NA,high,"unlikely impacted",1.2,18.7,,,NA,0.8,0.5,0.9,0.7,0.7,062044,2019,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",04/07/2020,"feather river",,ME,01/05/2023
THIFEH22-SR-113,2022,NA,hatchery,thiamine,"feather river",oroville,39.518185,-121.553123,NA,9/26/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,810,4,M,,,NA,1.32,NA,NA,NA,NA,NA,NA,28.30,NA,high,"unlikely impacted",0.5,16.8,,,NA,0.6,0.6,0.6,0.5,0.6,061976,2018,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",04/22/2019,"feather river",,ME,01/05/2023
THIFEH22-SR-114,2022,NA,hatchery,thiamine,"feather river",oroville,39.518185,-121.553123,NA,9/26/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,765,4,M,,,NA,1.41,NA,NA,NA,NA,NA,NA,21.60,NA,high,"unlikely impacted",0.8,17.7,,,NA,0.7,0.7,0.8,0.6,0.7,062044,2019,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",04/07/2020,"feather river",,ME,01/05/2023
THIFEH22-SR-115,2022,NA,hatchery,thiamine,"feather river",oroville,39.518185,-121.553123,NA,9/26/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,740,3,M,,,NA,1.18,NA,NA,NA,NA,NA,NA,28.80,NA,high,"unlikely impacted",1.4,15.6,,,NA,0.5,0.5,0.5,0.5,0.5,060503,2019,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",04/07/2020,"feather river",,ME,01/05/2023
THIFEH22-SR-116,2022,NA,hatchery,thiamine,"feather river",oroville,39.518185,-121.553123,NA,9/26/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,780,3,M,,,NA,1.27,NA,NA,NA,NA,NA,NA,33.20,NA,high,"unlikely impacted",0.9,16.1,,,NA,0.6,0.6,0.6,0.6,0.6,062044,2019,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",04/07/2020,"feather river",,ME,01/05/2023
THIFEH22-SR-117,2022,NA,hatchery,thiamine,"feather river",oroville,39.518185,-121.553123,NA,9/26/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,840,5,M,,,NA,1.84,NA,NA,NA,NA,NA,NA,23.80,NA,high,"unlikely impacted",1.8,21.3,,,NA,0.7,0.7,0.6,0.6,0.7,062004,2018,"6FCSAFEA FRFH","Feather at Gridley",04/22/2019,"feather river",,ME,01/05/2023
THIFEH22-SR-118,2022,NA,hatchery,thiamine,"feather river",oroville,39.518185,-121.553123,NA,9/26/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,745,3,M,,,NA,1.37,NA,NA,NA,NA,NA,NA,28.90,NA,high,"unlikely impacted",0.7,9.4,,,NA,0.7,0.7,0.6,0.5,0.6,061976,2018,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",04/22/2019,"feather river",,ME,01/05/2023
THIFEH22-SR-119,2022,NA,hatchery,thiamine,"feather river",oroville,39.518185,-121.553123,NA,9/26/2022,chinook,spring,ccv,10/4/2022,"SUNY ",absent,770,4,M,,,NA,1.48,NA,NA,NA,NA,NA,NA,33.80,NA,high,"unlikely impacted",1,16.7,,,NA,0.7,0.7,0.7,0.6,0.7,062044,2019,"6FCSAFEA FRFH","Feather Boyds Pump Ramp",04/07/2020,"feather river",,ME,01/05/2023
